Absolute Magnitude,Est Dia in KM(min),Relative Velocity km per sec,Miss Dist.(kilometers),Orbit ID,Orbit Uncertainity,Minimum Orbit Intersection,Jupiter Tisserand Invariant,Epoch Osculation,Eccentricity,Inclination,Asc Node Longitude,Orbital Period,Perihelion Distance,Perihelion Arg,Aphelion Dist,Perihelion Time,Mean Anomaly,Mean Motion,hazardous
21.2,0.152951935,33.01373457,64146424,18,0,0.0443814,2.976,2458000.5,0.742919771,8.947767875,344.1615922,1474.303194,0.651719822,118.2595344,4.418446995,2457387.13,149.7746537,0.244183151,1
20.8,0.183888672,12.23303167,37765468,14,5,0.214825,3.914,2458000.5,0.398025538,22.95160411,344.0968674,865.815906,1.070194767,64.44728661,2.485420408,2457833.432,69.46572316,0.415792777,0
25.187,0.024386809,20.06035265,48875488,2,6,0.0240122,6.825,2458000.5,0.326035794,18.67301195,181.7072083,287.7854981,0.574932886,323.6011374,1.131190023,2458114.158,217.8217198,1.250931692,0
19.6,0.319561887,24.43643362,65340896,32,0,0.22486,6.606,2458000.5,0.422455594,32.22691479,29.79498678,296.5429555,0.50262587,187.3922816,1.237935947,2457928.629,87.25022797,1.213989384,0
25.4,0.022108281,8.178060535,18553526,15,6,0.00361704,6.246,2458000.5,0.396835645,1.504765649,9.750383078,339.7526411,0.574749512,127.49003,1.331031251,2457879.218,128.5098086,1.059594412,0
20.4,0.22108281,13.99908588,40918004,24,1,0.0511177,6.484,2458000.5,0.514787632,21.09358037,12.96137181,308.6746169,0.433710753,218.6192689,1.354004407,2457927.52,85.11513055,1.166276656,0
19.1,0.40230458,15.47761552,31246566,20,1,0.00672532,3.275,2458000.5,0.71195075,13.3036865,355.4787924,1172.623653,0.626864339,86.23064423,3.725615932,2458259.957,280.3456586,0.30700387,1
22.8,0.073207399,10.35388121,15399087,13,6,0.0224851,5.303,2458000.5,0.270634426,6.072461618,10.38189098,471.4081184,0.864591606,81.31956728,1.50621293,2458069.78,307.0930837,0.763669496,0
24.5,0.033462237,7.035079264,17480564,9,6,0.025176,6.661,2458000.5,0.24992224,10.8007133,4.523783599,304.3791332,0.664228116,216.0885148,1.106863233,2458096.541,246.40938,1.182735479,0
24.4,0.035039264,4.543054195,63164000,13,8,0.0247658,4.545,2450164.5,0.398751214,2.698883026,12.47108402,641.1295905,0.874888031,93.69006032,2.035348305,2450100.317,36.03926311,0.561508945,0
26.6,0.012721988,23.69987137,69715352,8,7,0.0242782,7.499,2458000.5,0.3471996,24.78037108,22.38391211,241.9354715,0.49603748,185.4172635,1.02368426,2457910.789,133.4904732,1.488000076,0
18.9,0.4411182,34.71873679,56825760,22,0,0.0797107,3.625,2458000.5,0.687215532,27.92413358,30.87949107,892.9794953,0.56764117,104.3815071,3.061958295,2458089.414,324.1549104,0.403144755,0
22.3,0.092162655,12.98022659,25918202,29,3,0.0259126,5.372,2458000.5,0.25973232,5.035044226,28.85202161,460.1894558,0.863536992,271.6146744,1.469502839,2457770.913,179.6031186,0.782286503,0
19.5,0.334622375,7.54190726,71767928,32,0,0.107051,5.1,2458000.5,0.271942042,14.24516859,98.32819872,505.7646521,0.904480727,169.728133,1.580158628,2457965.665,24.79516197,0.711793516,0
18.2,0.608912622,18.15380738,37159120,60,0,0.00221412,5.673,2458000.5,0.194544376,24.83084157,39.13339239,403.8733332,0.861270264,78.20976413,1.277321206,2458150.979,225.8678287,0.891368581,1
24.5,0.033462237,11.28681471,39248196,16,6,0.025664,6.113,2458000.5,0.057337006,11.63229033,357.7895023,359.3413129,0.932457273,306.666111,1.045889769,2457858.76,141.9998844,1.00183304,0
22.1,0.101054342,23.72220568,52415584,19,1,0.095436,6.55,2458000.5,0.244817999,35.31551687,195.1507089,302.609484,0.666153584,187.9551444,1.098066388,2457880.985,142.1815303,1.189652073,0
25.3,0.023150212,11.64611137,44981772,3,6,0.0618104,6.504,2458000.5,0.155414041,13.09120506,252.5344599,318.7788104,0.771325821,344.0916159,1.055192397,2457869.526,147.9107629,1.129309691,0
18.3,0.58150704,11.64710673,70112592,23,1,0.013395,6.017,2458000.5,0.468567733,9.91682854,152.4478065,359.5337848,0.525866421,55.04820445,1.453186991,2458083.86,276.5319456,1.001296722,1
22.7,0.076657557,10.35324209,31336330,11,6,0.0758499,6.573,2458000.5,0.377101537,14.56422881,231.2389009,307.9393203,0.55589795,327.0394215,1.228977059,2458152.279,182.5608781,1.169061488,0
19.9,0.278326768,23.38412318,69361968,26,1,0.076602,4.483,2458000.5,0.407681907,6.850632237,128.1993836,657.6279044,0.876616288,195.7444816,2.083334789,2457880.502,65.68939439,0.547422026,0
19,0.421264611,12.13803165,53015068,24,0,0.0338689,4.744,2458000.5,0.400704962,21.59647394,356.5206025,567.4732567,0.803906112,64.62687149,1.878933092,2457993.823,4.235828003,0.634391129,1
20,0.2658,21.5761474,36613344,18,5,0.111975,3.343,2458000.5,0.640099449,10.93665153,286.6297806,1194.633584,0.793000341,198.8800732,3.613774461,2458438.593,227.9818462,0.301347631,0
21,0.167708462,16.50157935,28088220,13,2,0.0679351,6.311,2458000.5,0.275789806,19.74382384,58.63805154,332.2792222,0.67993564,225.5447937,1.197794459,2457930.878,75.43067961,1.083426155,0
19.6,0.319561887,13.12160832,54038588,109,0,0.0247891,5.31,2458000.5,0.236580304,25.00778018,57.87465675,457.5494078,0.887135056,240.7970767,1.436973322,2458141.974,248.6885109,0.786800275,1
19.4,0.350392641,7.952404402,40350200,44,1,0.0215286,5.768,2457800.5,0.12904386,15.08972042,215.4436355,399.2937582,0.924256148,61.17301359,1.198138093,2457865.406,301.4816145,0.901591855,1
29.7,0.003051792,19.12628617,70129456,6,7,0.00110619,5.481,2458000.5,0.202206665,1.404650462,221.3622192,444.5084775,0.909378784,297.5330996,1.370356442,2457852.946,119.5014484,0.809883317,0
23.5,0.053034072,6.772455512,26178680,25,3,0.0565851,5.584,2458000.5,0.114046041,7.056519303,192.9525065,429.4155004,0.986879239,284.8134147,1.240954904,2457830.227,142.7481821,0.838348871,0
19.4,0.350392641,7.952404476,40350200,45,1,0.020437,5.768,2458000.5,0.129015347,15.09000476,215.4428313,399.2903412,0.924281133,61.1891387,1.198101,2457865.417,121.7908146,0.90159957,1
21.6,0.127219879,8.976896282,60527156,13,2,0.318512,4.806,2458000.5,0.069501694,15.62269162,233.8821451,579.8632399,1.266291487,84.04221652,1.455457665,2458003.96,357.8516052,0.620836044,0
18.3,0.58150704,19.30014962,59412452,22,0,0.0624827,2.71,2458000.5,0.675886922,18.47384237,230.82724,2129.086675,1.049767602,173.8630213,5.428018535,2458609.683,256.9953311,0.169086587,0
23.4,0.055533491,11.15252559,58746584,16,6,0.0941106,5.075,2458000.5,0.190053016,20.25673421,260.0125772,508.4253391,1.009738926,293.0934995,1.483606803,2457835.391,116.9081915,0.708068565,0
20.2,0.242412481,7.775284323,56671204,49,0,0.119386,5.182,2458000.5,0.15829944,15.73210383,105.7172766,492.9363779,1.027904052,64.90665549,1.414541874,2458070.767,308.6824689,0.730317372,0
26,0.016770846,8.454837553,25237628,14,6,0.00283925,4.839,2458000.5,0.284718079,7.992793446,143.3850095,568.5633069,0.960721514,330.4917718,1.725552206,2458177.546,247.8987742,0.633174874,0
19.1,0.40230458,4.554434942,64140008,39,0,0.316229,4.166,2458000.5,0.242855735,7.01086758,275.0626715,807.6309368,1.285054806,115.4724428,2.109423275,2458063.839,331.7666356,0.445748155,0
17.9,0.699125232,24.07402918,65922180,167,0,0.010566,7.912,2454724.5,0.417926239,7.341854914,82.00123323,222.4520906,0.418218653,167.2965172,1.018776728,2454797.912,241.1948951,1.618325991,1
18.8,0.46190746,16.1934694,40229988,45,0,0.143818,4.621,2458000.5,0.448489079,14.83114863,22.05535257,602.7751558,0.77017969,145.6407167,2.022801047,2457955.35,26.96545347,0.597237621,0
20,0.2658,11.31412764,44395812,28,2,0.0331774,6.962,2458000.5,0.282031093,13.89965503,57.8037567,279.7977289,0.601085349,315.1638599,1.073319609,2457864.451,175.046953,1.286643753,1
22.1,0.101054342,12.11192691,55947568,12,1,0.0113586,5.9,2458000.5,0.556733701,0.848196059,127.062218,368.8821183,0.44619445,186.8452504,1.567017254,2458094.415,268.3465264,0.975921526,1
18.1,0.63760979,2.429415061,52853080,45,0,0.283318,3.181,2458000.5,0.524053287,3.372346677,178.3192711,1569.560467,1.257992587,278.1657438,4.028282332,2457920.064,18.44912512,0.229363575,0
19.2,0.384197891,25.5086959,32755016,40,0,0.13164,5.195,2458000.5,0.833101194,23.70617095,308.8793229,421.5434596,0.183632346,18.13621485,2.016890836,2458049.287,318.3354906,0.854004473,0
23.6,0.050647146,24.87798356,71482464,21,1,0.0316225,6.832,2458000.5,0.341072216,3.137522755,336.6215024,289.9129115,0.564872684,350.6340812,1.149648081,2458144.613,181.0468118,1.241752215,0
19.2,0.384197891,21.15881627,68850944,47,0,0.068965,4.651,2457600.5,0.378963254,15.45109083,58.80709475,602.6677577,0.867168815,139.8445497,1.925480157,2457374.16,135.202708,0.597344051,0
17.9,0.699125232,33.92843828,39078284,37,1,0.217108,3.97,2458000.5,0.502936668,52.23787327,124.9900566,692.7424118,0.761600628,9.783093931,2.30280014,2457725.083,143.1272065,0.519673682,0
19.2,0.384197891,21.15876284,68850736,49,0,0.0683833,4.651,2458000.5,0.379017074,15.45231677,58.80444934,602.6053325,0.867033787,139.8599009,1.925422337,2457976.839,14.1351501,0.597405932,0
22.2,0.096506147,19.41326482,68897200,8,7,0.16521,6.754,2458000.5,0.555383403,31.90611179,338.1601228,281.7461153,0.373960166,341.0891992,1.308209003,2457912.829,112.0207861,1.2777461,0
17.9,0.699125232,33.9284383,39078284,38,1,0.217108,3.97,2458000.5,0.502936668,52.23787327,124.9900566,692.7424118,0.761600628,9.783093932,2.30280014,2457725.083,143.1272065,0.519673682,0
18.1,0.63760979,24.30225996,55711696,65,0,0.106558,3.327,2458000.5,0.900973153,12.7905741,342.7271352,913.6562707,0.18247746,14.77481047,3.50293645,2458278.17,250.5920558,0.394021265,0
19.9,0.278326768,16.13668117,43169132,20,2,0.10218,4.927,2458000.5,0.329793355,14.33285505,253.4348741,539.0984071,0.868803998,165.1484127,1.723841134,2458157.748,254.9924492,0.667781606,0
22.5,0.08405334,7.480711704,68938208,13,5,0.00594609,5.532,2458000.5,0.194890187,15.5399779,194.4303121,431.5487211,0.899793237,110.5557197,1.335412999,2458100.382,276.6777732,0.834204766,0
21.3,0.146067964,23.58895686,43545180,6,3,0.0463696,7.883,2458000.5,0.471077406,23.86194499,290.1493207,220.4649165,0.377763065,33.14602214,1.050661696,2457985.764,24.06198361,1.632912872,1
18,0.667659414,11.52544958,16186273,115,0,0.0132207,5.842,2458000.5,0.192184672,21.46918686,322.7806339,384.5473792,0.836013022,98.98782143,1.233799205,2458123.14,245.1890956,0.936165527,1
23.4,0.055533491,10.44659924,1298905.875,21,2,0.00254036,6.831,2458000.5,0.386794963,2.892604279,321.6436243,288.8841352,0.524432048,44.51354435,1.18603025,2458109.193,224.5501365,1.246174352,0
27.6,0.008027032,6.631819686,41985840,13,6,0.00109712,5.857,2458000.5,0.233962858,3.845270312,196.3089474,389.1378168,0.799073083,85.90076663,1.287178455,2458130.802,239.4550495,0.925122115,0
20,0.2658,12.94382846,35395452,17,1,0.196219,4.579,2458000.5,0.512098201,14.5719683,23.62171847,605.0752799,0.683082367,30.22701971,2.116998998,2457929.182,42.43165484,0.594967291,0
20.5,0.211132445,32.34999063,55525012,11,4,0.0484137,3.908,2458000.5,0.671147561,12.27143258,134.4972867,801.1092816,0.555132464,251.3421944,2.82104723,2458090.431,319.5869226,0.449376893,1
21.3,0.146067964,11.26916468,26756424,13,5,0.0427367,4.053,2458000.5,0.452320725,12.06866945,8.788946167,811.7435268,0.932695564,160.4959894,2.473296254,2458260.253,244.801984,0.443489832,1
18.8,0.46190746,31.39153504,62973468,37,1,0.0513984,7.009,2458000.5,0.487017532,28.86867583,166.1939032,267.5057899,0.416798067,131.4820294,1.208201197,2457939.26,82.41524826,1.345765264,0
20.6,0.201629919,3.696657853,40152700,21,1,0.261067,3.76,2458000.5,0.372097379,6.654775794,321.3535011,1021.42012,1.24632015,178.9564442,2.723467869,2458292.341,257.1405929,0.352450469,0
20.7,0.192555078,20.02348492,26938286,12,1,0.176403,5.44,2458000.5,0.517062667,21.90469663,304.2226334,424.468724,0.53381277,321.9297946,1.676878901,2457833.892,141.3035121,0.848119024,0
26.9,0.011080388,2.683853974,17471656,15,4,0.00731584,5.92,2458000.5,0.071499135,1.559152807,67.10073151,384.2254883,0.960374917,287.633478,1.108282105,2458073.062,292.0134404,0.936949814,0
18.7,0.483676488,40.16551123,60259216,26,0,0.197366,3.374,2457800.5,0.830216717,19.31015899,172.158123,956.8553512,0.32264641,203.764902,3.478038831,2457759.444,15.44646863,0.376232415,0
25.7,0.019255508,9.010488107,24198584,16,0,0.0483196,5.244,2458000.5,0.176631872,7.724689406,147.2825545,485.4982356,0.995375326,50.19779903,1.422438268,2457965.869,25.67916881,0.741506299,0
23.5,0.053034072,6.368218127,26466610,14,4,0.0252684,5.845,2458000.5,0.235353736,1.562718009,20.45385431,390.8806389,0.800001975,159.1427096,1.292474018,2457969.792,28.28216611,0.920997267,0
19.7,0.305179233,28.12697001,47811536,12,5,0.21133,2.949,2458000.5,0.743861354,19.65152628,101.1050353,1450.266196,0.642255711,327.4174435,4.372651024,2457365.131,157.7178835,0.248230291,0
18.8,0.46190746,40.16550039,60259164,29,0,0.197415,3.374,2458000.5,0.830129002,19.30532651,172.157367,957.0846065,0.322864659,203.7788883,3.478427635,2457759.437,90.67396805,0.376142295,0
20.6,0.201629919,17.03071425,5193227,65,0,0.0118739,5.126,2458000.5,0.531135063,1.398947913,108.9361731,484.5624673,0.566085442,314.4934962,1.848620361,2457853.622,109.1215214,0.742938268,1
23.6,0.050647146,13.37163703,49181324,20,6,0.0430556,6.482,2458000.5,0.119689028,7.485572153,139.8876846,322.4636874,0.810135583,173.1295259,1.030431236,2457992.067,9.414568024,1.116404774,0
21.5,0.133215567,16.78970428,63561092,16,0,0.124977,5.649,2457800.5,0.416189586,18.99724712,42.39806431,403.4481945,0.623827818,131.3721613,1.513262591,2457818.804,343.6674809,0.892307872,0
21.5,0.133215567,16.78970245,63561064,18,1,0.124955,5.649,2458000.5,0.416119575,18.99766142,42.39515631,403.3949353,0.62384772,131.3691644,1.513054607,2457818.796,162.1573952,0.892425681,0
24.8,0.029144391,8.974451416,29181276,16,4,0.0248379,5.503,2458000.5,0.155187708,2.472334583,15.39358392,442.2169577,0.959661786,102.3995268,1.312231733,2458078.911,296.1673513,0.814080043,0
19.9,0.278326768,23.40663052,19376870,59,0,0.0515574,5.262,2458000.5,0.632373069,5.658087131,291.9709705,448.3463058,0.421454568,29.41168437,1.871383806,2457851.172,119.9026872,0.802950744,0
22.1,0.101054342,19.53134604,50899832,19,1,0.095436,6.55,2458000.5,0.244817999,35.31551687,195.1507089,302.609484,0.666153584,187.9551444,1.098066388,2457880.985,142.1815303,1.189652073,0
20.4,0.22108281,11.66650637,54915028,28,1,0.0379013,5.327,2458000.5,0.190561164,21.09939805,196.7630114,460.3797383,0.944486789,154.5874134,1.38919612,2458198.229,205.3834595,0.781963171,1
21.2,0.152951935,9.772334952,53934032,52,2,0.0558885,6.192,2458000.5,0.188407739,19.87053311,57.32432319,345.7861911,0.782487442,315.2260006,1.145789797,2457969.366,32.4136765,1.041105774,0
22.9,0.069912523,21.96604402,62555340,11,5,0.0352876,4.858,2458000.5,0.376759314,4.747354328,147.5379904,557.1818101,0.825888589,319.1806025,1.824415242,2457935.562,41.9569927,0.646108673,0
20.6,0.201629919,17.82239398,9380801,68,0,0.0108978,4.187,2458000.5,0.555291982,2.173194894,351.9605678,734.0538781,0.70820877,297.1892485,2.476841829,2458310.455,207.9897313,0.490427216,1
21.8,0.116025908,9.108857681,44981060,51,1,0.104736,6.003,2458000.5,0.377535298,7.104126563,179.5057828,365.992924,0.623300636,170.8521653,1.379385249,2457994.548,5.854064811,0.983625574,0
18.8,0.46190746,11.77424794,56441720,34,1,0.0160302,7.06,2458000.5,0.286890658,1.327445309,92.06991506,274.3613583,0.589258429,71.73387785,1.063386951,2458113.076,212.2843195,1.312138131,1
24.3,0.036690614,11.19234352,32090024,12,7,0.00336216,6.033,2458000.5,0.168225209,4.625123201,193.5434227,368.9242921,0.837333187,265.469997,1.176031959,2457825.358,170.9055417,0.975809963,0
25,0.02658,6.296119131,7555205,13,5,0.0511377,6.368,2458000.5,0.146370382,10.38561366,18.53274267,332.4016214,0.801639815,334.4465114,1.076551379,2457956.161,48.02060936,1.083027208,0
19,0.421264611,17.80588113,9538428,16,0,0.0559407,5.447,2458000.5,0.483871293,24.08299123,38.554591,424.0790231,0.570151483,61.37592604,1.639186904,2458191.095,198.2044241,0.84889839,0
20.6,0.201629919,23.76774875,26749868,17,3,0.0281473,6.681,2458000.5,0.620525213,4.559941011,293.9197687,291.679843,0.326629134,63.07430147,1.394850897,2458122.997,208.8110789,1.234229957,1
18.7,0.483676488,4.952970789,69442016,44,0,0.256947,3.829,2458000.5,0.339208342,10.93407494,80.84398937,973.6486041,1.27038034,172.7556361,2.574645016,2458051.564,341.119355,0.369743251,0
21.4,0.139493823,14.43852096,55876996,30,1,0.0298549,5.245,2458000.5,0.441952598,19.53741602,9.050147492,463.0102186,0.653630822,256.0761755,1.688932981,2458110.143,274.7506398,0.777520637,1
23.3,0.058150704,8.780697047,36420424,15,5,0.018281,5.738,2458000.5,0.310489221,5.753759695,196.4877402,401.9251575,0.73491803,71.96610777,1.396790574,2457877.501,110.1686537,0.895689143,0
18.9,0.4411182,14.8303269,28906368,97,0,0.113543,6.326,2458000.5,0.346291235,12.7783371,259.9517695,331.5974829,0.612904543,203.7846994,1.26225631,2458099.878,252.1101482,1.085653597,0
20.6,0.201629919,12.42774975,20916226,25,0,0.0594885,5.235,2458000.5,0.352624711,18.38440914,38.1026324,471.7363955,0.76775636,293.5937558,1.604148694,2457843.284,119.9775719,0.763138065,0
26.3,0.014606796,18.00810222,52719728,9,7,0.00155558,7.471,2458000.5,0.375131437,10.61402198,189.4290074,246.0752871,0.480214266,206.3336354,1.056794619,2457934.763,96.17078023,1.4629669,0
28.7,0.004836765,10.89735211,22324196,8,6,0.00486768,4.715,2458000.5,0.326351758,2.468369943,132.6540359,599.9376272,0.937788632,43.14887032,1.846420019,2458057.17,325.9945887,0.600062379,0
20.8,0.183888672,11.91230567,26335462,77,0,0.000135863,5.719,2458000.5,0.200847466,7.191869414,250.690912,407.7957837,0.860054324,84.60446236,1.292361611,2458050.123,316.193455,0.882794806,1
20.8,0.183888672,16.17399574,30691200,22,0,0.0505078,5.969,2458000.5,0.300926918,13.05216301,252.3100537,370.8926018,0.706245579,123.7544397,1.314274442,2458102.133,261.3521356,0.970631386,0
20,0.2658,13.81495661,33047286,17,0,0.12323,4.684,2457800.5,0.359676964,14.81004941,303.0626208,596.2698859,0.887759699,8.091928419,1.885089781,2458030.229,221.3003814,0.603753449,0
18.3,0.58150704,21.94504777,28635060,27,0,0.031732,2.962,2458000.5,0.702387309,5.852198107,13.86004843,1595.75102,0.795357869,319.8157692,4.549561175,2458203.923,314.1078958,0.225599104,1
28.2,0.006089126,1.696036734,12866110,14,4,0.00510293,5.972,2458000.5,0.027140619,1.475543069,46.16888948,378.0259353,0.995402784,341.7634317,1.050941843,2458136.285,230.6902292,0.952315612,0
20.1,0.253837029,28.30126915,65317764,13,3,0.111019,5.149,2458000.5,0.522458019,18.70850096,320.7671557,473.5005168,0.567753182,53.95142348,1.810061564,2457864.767,103.1968051,0.760294841,0
20,0.2658,13.81495655,33047286,18,0,0.12367,4.684,2458000.5,0.359596943,14.80908446,303.0546491,596.2551507,0.887856014,8.099011085,1.884947784,2458030.239,342.0445912,0.603768369,0
24.1,0.040230458,11.00604019,50632012,21,0,0.012946,6.101,2458000.5,0.012961256,10.74760092,106.3717238,361.1807278,0.979681623,101.6388261,1.005410915,2458172.58,188.4820622,0.996730922,0
22.5,0.08405334,15.76937557,72734736,4,5,0.204261,6.539,2458000.5,0.357775186,25.20689174,330.6819996,307.2309019,0.572266154,351.9160172,1.209870386,2457955.316,52.94473125,1.17175713,0
20,0.2658,6.512148568,71047256,83,0,0.168807,5.043,2458000.5,0.144095765,7.725425258,183.2874517,527.8860186,1.09408987,263.8291491,1.46248089,2457903.636,66.05807476,0.6819654,0
20.4,0.22108281,10.20313158,12809288,54,0,0.0538301,7.351,2457600.5,0.483442943,6.059105249,114.4535882,251.2562062,0.402529036,0.751760857,1.155978512,2457707.604,206.5407562,1.432800429,0
25.6,0.020162992,4.80017647,8955735,20,6,0.00457185,5.618,2458000.5,0.154009184,4.635883856,42.44095251,424.1011496,0.934572499,300.6622422,1.274842735,2457995.83,3.964133127,0.848854101,0
21.51,0.132603497,13.8133903,41845276,17,5,0.225123,3.346,2458000.5,0.491571706,19.8010312,258.7854966,1280.858166,1.173540603,42.56499789,3.442805962,2457962.344,10.72428223,0.281061564,0
20.4,0.22108281,10.20313012,12809289,56,0,0.0539712,7.35,2458000.5,0.483344487,6.057246558,114.4423845,251.3000151,0.402652556,0.749508696,1.156036147,2457958.897,59.59793608,1.43255065,0
20.3,0.231502122,11.28687705,33903420,22,2,0.0378872,4.485,2458000.5,0.464653393,2.341078942,271.8296282,649.4510541,0.785718636,3.273959279,2.149645576,2458061.406,326.2391644,0.55431429,1
20.8,0.183888672,28.95600839,52117492,8,6,0.241892,4.002,2458000.5,0.640682396,40.79933074,283.0687872,701.1802847,0.555008126,56.23056351,2.53422613,2458011.732,354.2332058,0.513420026,0
20.6,0.201629919,8.651590667,27575540,5,4,0.0798524,4.98,2458000.5,0.369062788,5.842845803,341.8961523,529.4315844,0.808091284,342.1310676,1.753467197,2458245.236,193.5857368,0.679974544,0
18.7,0.483676488,14.28368254,28807414,32,0,0.086402,3.448,2458000.5,0.627974395,10.87121351,206.7292815,1112.633591,0.781763383,147.7260513,3.420976286,2458114.064,323.2554578,0.323556652,0
18.5,0.530340723,18.8508513,33022334,84,0,0.134651,6.345,2458000.5,0.274232155,36.28414633,109.0770213,318.9748956,0.663085871,346.8725461,1.16418128,2458055.409,298.0283623,1.128615465,0
21.2,0.152951935,16.33617524,37646284,20,0,0.109607,5.316,2457600.5,0.122430007,28.94828138,118.5841152,454.5876817,1.015378405,72.06262379,1.298689789,2457457.327,113.3827336,0.79192643,0
20.5,0.211132445,7.989587028,50523108,17,2,0.115461,4.47,2458000.5,0.35118868,15.65470982,79.7551275,660.0467463,0.962577997,291.2313206,2.004626698,2458285.779,204.4040509,0.545415915,0
27.2,0.009650615,8.15649753,72657440,21,5,0.00656022,5.233,2458000.5,0.25406047,2.955318531,75.96084465,485.8850615,0.902250302,61.30450355,1.516847401,2457902.633,72.51110905,0.740915967,0
21,0.167708462,16.33618898,37646276,22,0,0.112305,5.316,2458000.5,0.12243869,28.94759777,118.5788098,454.5672487,1.015337932,72.05834115,1.298660919,2457911.899,70.16831954,0.791962028,0
18.8,0.46190746,38.40376815,74313760,31,0,0.042963,3.162,2458000.5,0.765481083,13.04192864,166.0005786,1208.832742,0.5208225,253.3471569,3.920802145,2457573.125,127.2755754,0.297807949,1
21,0.167708462,10.87652213,33491848,31,0,0.144527,5.61,2458000.5,0.337956573,11.89032448,148.3829073,416.656571,0.722780372,218.5473805,1.460702895,2457838.135,140.2867688,0.864020935,0
